filename,true_class,predicted_class,correct
late_blight_leaf\Lb363.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb364.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb366.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb368.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb369.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb370.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb371.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb372.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb377.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb388.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb389.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb390.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb393.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb394.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb395.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb396.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb40.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb401.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb402.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb404.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb405.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb407.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb408.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb409.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb414.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb417.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb418.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb42.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb420.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb424.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb428.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb432.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb433.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb434.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb435.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb439.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb440.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb442.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb443.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb445.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb446.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb448.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb45.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb454.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb456.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb457.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb458.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb46.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb464.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb465.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb466.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb467.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb468.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb469.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb471.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb473.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb474.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb476.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb479.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb48.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb480.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb481.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb482.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb483.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb484.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb488.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb489.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb49.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb492.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb493.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb497.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb5.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb50.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb500.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb501.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb502.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb504.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb505.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb506.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb51.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb510.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb515.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb516.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb518.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb52.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb520.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb522.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb531.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb532.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb534.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb535.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb536.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb539.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb544.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb546.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb547.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb549.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb550.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb552.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb553.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb554.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb556.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb558.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb56.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb560.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb561.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb564.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb567.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb568.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb569.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb57.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb571.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb572.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb573.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb575.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb576.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb577.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb578.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb579.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb58.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb583.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb587.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb588.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb592.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb593.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb598.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb599.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb6.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb604.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb609.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb611.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb614.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb617.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb618.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb619.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb621.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb623.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb624.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb625.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb626.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb627.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb628.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb629.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb632.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb633.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb635.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb64.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb642.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb647.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb649.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb650.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb652.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb653.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb656.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb659.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb660.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb665.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb668.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb669.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb673.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb675.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb676.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb678.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb679.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb682.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb684.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb688.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb690.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb692.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb694.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb695.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb696.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb697.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb699.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb700.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb702.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb703.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb704.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb705.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb707.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb709.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb712.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb713.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb717.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb718.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb72.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb720.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb721.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb725.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb727.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb731.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb732.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb734.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb736.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb738.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb74.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb740.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb742.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb743.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb745.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb749.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb750.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb755.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb757.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb758.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb760.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb763.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb767.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb769.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb770.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb774.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb78.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb780.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb781.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb789.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb790.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb793.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb794.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb796.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb797.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb798.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb799.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb80.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb806.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb810.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb811.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb812.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb813.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb818.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb819.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb820.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb823.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb824.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb828.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb830.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb834.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb835.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb838.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb842.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb844.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb849.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb85.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb850.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb851.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb855.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb856.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb857.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb859.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb86.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb860.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb861.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb862.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb863.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb864.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb868.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb869.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb87.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb875.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb876.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb878.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb879.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb881.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb883.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb889.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb892.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb895.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb896.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb899.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb902.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb903.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb904.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb906.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb909.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb911.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb916.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb919.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb923.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb924.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb925.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb926.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb93.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb930.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb932.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb934.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb935.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb937.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb941.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb948.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb96.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb961.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb963.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb964.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb967.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb970.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb974.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb975.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb976.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb979.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb98.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb981.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb985.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb987.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb989.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb993.npy,late_blight_leaf,early_blight_leaf,False
septoria_leaf\Slf10.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf100.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1001.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1003.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1009.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1010.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1012.npy,septoria_leaf,late_blight_leaf,False
septoria_leaf\Slf1015.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1017.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1019.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf102.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1021.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1024.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1026.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1029.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1030.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1031.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf1034.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1036.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1037.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1038.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1041.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1042.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1047.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1048.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf105.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1050.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1054.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1055.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1057.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1059.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1065.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1068.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1069.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1071.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1074.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1076.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1080.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1083.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1089.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1094.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf111.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf1118.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1129.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf113.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1138.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1145.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1147.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1158.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1160.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1172.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1174.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1177.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1179.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1180.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1191.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1193.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1195.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1197.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1198.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf120.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1207.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf121.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1212.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf122.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1222.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf123.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1230.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1232.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf1233.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1237.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf124.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1244.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1248.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1251.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1252.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf127.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf1270.npy,septoria_leaf,septoria_leaf,True
